trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
1754911,8:18:00,8:18:00,901402,9,Antioch,0,0,,1
1754911,8:19:00,8:20:00,901302,10,Antioch,0,0,,1
1754911,8:21:00,8:22:00,901202,11,Antioch,0,0,,1
1754911,8:23:00,8:23:00,901162,12,Antioch,0,0,,1
1754911,8:30:00,8:30:00,901102,13,Antioch,0,0,,1
1754911,8:35:00,8:35:00,900103,14,Antioch,0,0,,1
1754911,8:36:00,8:37:00,900203,15,Antioch,0,0,,1
1754911,8:40:00,8:41:00,900303,16,Antioch,0,0,,1
1754911,8:43:00,8:43:00,903101,17,Antioch,0,0,,1
1754911,8:48:00,8:49:00,903201,18,Antioch,0,0,,1
1754911,8:53:00,8:54:00,903301,19,Antioch,0,0,,1
1754911,8:58:00,8:58:00,903401,20,Antioch,0,0,,1
1754911,9:01:00,9:01:00,903501,21,Antioch,0,0,,1
1754911,9:06:00,9:06:00,903601,23,Antioch,0,0,,1
1754911,9:10:00,9:10:00,903701,24,Antioch,0,0,,1
1754911,9:16:00,9:17:00,903801,25,Antioch,0,0,,1
1754911,9:27:00,9:28:00,908201,26,Antioch,0,0,,1
1754911,9:35:00,9:35:00,908302,27,Antioch,0,0,,1
1771733,7:51:00,7:51:00,907101,0,San Francisco / Antioch,0,0,,1
1771733,7:55:00,7:55:00,906302,1,San Francisco / Antioch,0,0,,1
1771733,7:58:00,7:58:00,906202,2,San Francisco / Antioch,0,0,,1
1771733,8:01:00,8:01:00,906102,3,San Francisco / Antioch,0,0,,1
1771733,8:04:00,8:05:00,901902,4,Antioch,0,0,,1
1771733,8:08:00,8:09:00,901802,5,Antioch,0,0,,1
1771733,8:11:00,8:11:00,901702,6,Antioch,0,0,,1
1771733,8:13:00,8:14:00,901602,7,Antioch,0,0,,1
1771733,8:15:00,8:16:00,901502,8,Antioch,0,0,,1
1771733,8:18:00,8:18:00,901402,9,Antioch,0,0,,1
1771733,8:19:00,8:20:00,901302,10,Antioch,0,0,,1
1771733,8:21:00,8:22:00,901202,11,Antioch,0,0,,1
1771733,8:23:00,8:23:00,901162,12,Antioch,0,0,,1
1771733,8:30:00,8:30:00,901102,13,Antioch,0,0,,1
1771733,8:35:00,8:35:00,900103,14,Antioch,0,0,,1
1771733,8:36:00,8:37:00,900203,15,Antioch,0,0,,1
1771733,8:40:00,8:41:00,900303,16,Antioch,0,0,,1
1771733,8:43:00,8:43:00,903101,17,Antioch,0,0,,1
1771733,8:48:00,8:49:00,903201,18,Antioch,0,0,,1
1771733,8:53:00,8:54:00,903301,19,Antioch,0,0,,1
1771733,8:58:00,8:58:00,903401,20,Antioch,0,0,,1
1771733,9:01:00,9:01:00,903501,21,Antioch,0,0,,1
1771733,9:06:00,9:06:00,903601,23,Antioch,0,0,,1
1771733,9:10:00,9:10:00,903701,24,Antioch,0,0,,1
1771733,9:16:00,9:17:00,903801,25,Antioch,0,0,,1
1771733,9:27:00,9:28:00,908201,26,Antioch,0,0,,1
1771733,9:35:00,9:35:00,908302,27,Antioch,0,0,,1
1898799,7:51:00,7:51:00,907101,0,San Francisco / Antioch,0,0,,1
1898799,7:55:00,7:55:00,906302,1,San Francisco / Antioch,0,0,,1
1898799,7:58:00,7:58:00,906202,2,San Francisco / Antioch,0,0,,1
1898799,8:01:00,8:01:00,906102,3,San Francisco / Antioch,0,0,,1
1898799,8:04:00,8:05:00,901902,4,Antioch,0,0,,1
1898799,8:08:00,8:09:00,901802,5,Antioch,0,0,,1
1898799,8:11:00,8:11:00,901702,6,Antioch,0,0,,1
1898799,8:13:00,8:14:00,901602,7,Antioch,0,0,,1
1898799,8:15:00,8:16:00,901502,8,Antioch,0,0,,1
1898799,8:18:00,8:18:00,901402,9,Antioch,0,0,,1
1898799,8:19:00,8:20:00,901302,10,Antioch,0,0,,1
1898799,8:21:00,8:22:00,901202,11,Antioch,0,0,,1
1898799,8:23:00,8:23:00,901162,12,Antioch,0,0,,1
1898799,8:30:00,8:30:00,901102,13,Antioch,0,0,,1
1898799,8:35:00,8:35:00,900103,14,Antioch,0,0,,1
1898799,8:36:00,8:37:00,900203,15,Antioch,0,0,,1
1898799,8:40:00,8:41:00,900303,16,Antioch,0,0,,1
1898799,8:43:00,8:43:00,903101,17,Antioch,0,0,,1
1898799,8:48:00,8:49:00,903201,18,Antioch,0,0,,1
1898799,8:53:00,8:54:00,903301,19,Antioch,0,0,,1
1898799,8:58:00,8:58:00,903401,20,Antioch,0,0,,1
1898799,9:01:00,9:01:00,903501,21,Antioch,0,0,,1
1898799,9:06:00,9:06:00,903601,23,Antioch,0,0,,1
1898799,9:10:00,9:10:00,903701,24,Antioch,0,0,,1
1898799,9:16:00,9:17:00,903801,25,Antioch,0,0,,1
1898799,9:27:00,9:28:00,908201,26,Antioch,0,0,,1
1898799,9:35:00,9:35:00,908302,27,Antioch,0,0,,1
1771734,8:11:00,8:11:00,907101,0,San Francisco / Antioch,0,0,,1
1771734,8:15:00,8:15:00,906302,1,San Francisco / Antioch,0,0,,1
1771734,8:18:00,8:18:00,906202,2,San Francisco / Antioch,0,0,,1
1771734,8:21:00,8:21:00,906102,3,San Francisco / Antioch,0,0,,1
1771734,8:24:00,8:25:00,901902,4,Antioch,0,0,,1
1771734,8:28:00,8:29:00,901802,5,Antioch,0,0,,1
1771734,8:31:00,8:31:00,901702,6,Antioch,0,0,,1
1771734,8:33:00,8:34:00,901602,7,Antioch,0,0,,1
1771734,8:35:00,8:36:00,901502,8,Antioch,0,0,,1
1771734,8:38:00,8:38:00,901402,9,Antioch,0,0,,1
1771734,8:39:00,8:40:00,901302,10,Antioch,0,0,,1
1771734,8:41:00,8:42:00,901202,11,Antioch,0,0,,1
1771734,8:43:00,8:43:00,901162,12,Antioch,0,0,,1
1771734,8:50:00,8:50:00,901102,13,Antioch,0,0,,1
1771734,8:55:00,8:55:00,900103,14,Antioch,0,0,,1
1771734,8:56:00,8:57:00,900203,15,Antioch,0,0,,1
1771734,9:00:00,9:01:00,900303,16,Antioch,0,0,,1
1771734,9:03:00,9:03:00,903101,17,Antioch,0,0,,1
1771734,9:08:00,9:09:00,903201,18,Antioch,0,0,,1
1771734,9:13:00,9:14:00,903301,19,Antioch,0,0,,1
1771734,9:18:00,9:18:00,903401,20,Antioch,0,0,,1
1771734,9:21:00,9:21:00,903501,21,Antioch,0,0,,1
1771734,9:26:00,9:26:00,903601,23,Antioch,0,0,,1
1771734,9:30:00,9:30:00,903701,24,Antioch,0,0,,1
1771734,9:36:00,9:37:00,903801,25,Antioch,0,0,,1
1771734,9:47:00,9:48:00,908201,26,Antioch,0,0,,1
1771734,9:55:00,9:55:00,908302,27,Antioch,0,0,,1
1754912,8:11:00,8:11:00,907101,0,San Francisco / Antioch,0,0,,1
1754912,8:15:00,8:15:00,906302,1,San Francisco / Antioch,0,0,,1
1754912,8:18:00,8:18:00,906202,2,San Francisco / Antioch,0,0,,1
1754912,8:21:00,8:21:00,906102,3,San Francisco / Antioch,0,0,,1
1754912,8:24:00,8:25:00,901902,4,Antioch,0,0,,1
1754912,8:28:00,8:29:00,901802,5,Antioch,0,0,,1
1754912,8:31:00,8:31:00,901702,6,Antioch,0,0,,1
1754912,8:33:00,8:34:00,901602,7,Antioch,0,0,,1
1754912,8:35:00,8:36:00,901502,8,Antioch,0,0,,1
1754912,8:38:00,8:38:00,901402,9,Antioch,0,0,,1
1754912,8:39:00,8:40:00,901302,10,Antioch,0,0,,1
1754912,8:41:00,8:42:00,901202,11,Antioch,0,0,,1
1754912,8:43:00,8:43:00,901162,12,Antioch,0,0,,1
1754912,8:50:00,8:50:00,901102,13,Antioch,0,0,,1
1754912,8:55:00,8:55:00,900103,14,Antioch,0,0,,1
1754912,8:56:00,8:57:00,900203,15,Antioch,0,0,,1
1754912,9:00:00,9:01:00,900303,16,Antioch,0,0,,1
1754912,9:03:00,9:03:00,903101,17,Antioch,0,0,,1
1754912,9:08:00,9:09:00,903201,18,Antioch,0,0,,1
1754912,9:13:00,9:14:00,903301,19,Antioch,0,0,,1
1754912,9:18:00,9:18:00,903401,20,Antioch,0,0,,1
1754912,9:21:00,9:21:00,903501,21,Antioch,0,0,,1
1754912,9:26:00,9:26:00,903601,23,Antioch,0,0,,1
1754912,9:30:00,9:30:00,903701,24,Antioch,0,0,,1
1754912,9:36:00,9:37:00,903801,25,Antioch,0,0,,1
1754912,9:47:00,9:48:00,908201,26,Antioch,0,0,,1
1754912,9:55:00,9:55:00,908302,27,Antioch,0,0,,1
1898800,8:11:00,8:11:00,907101,0,San Francisco / Antioch,0,0,,1
1898800,8:15:00,8:15:00,906302,1,San Francisco / Antioch,0,0,,1
1898800,8:18:00,8:18:00,906202,2,San Francisco / Antioch,0,0,,1
1898800,8:21:00,8:21:00,906102,3,San Francisco / Antioch,0,0,,1
1898800,8:24:00,8:25:00,901902,4,Antioch,0,0,,1
1898800,8:28:00,8:29:00,901802,5,Antioch,0,0,,1
1898800,8:31:00,8:31:00,901702,6,Antioch,0,0,,1
1898800,8:33:00,8:34:00,901602,7,Antioch,0,0,,1
1898800,8:35:00,8:36:00,901502,8,Antioch,0,0,,1
1898800,8:38:00,8:38:00,901402,9,Antioch,0,0,,1
1898800,8:39:00,8:40:00,901302,10,Antioch,0,0,,1
1898800,8:41:00,8:42:00,901202,11,Antioch,0,0,,1
1898800,8:43:00,8:43:00,901162,12,Antioch,0,0,,1
1898800,8:50:00,8:50:00,901102,13,Antioch,0,0,,1
1898800,8:55:00,8:55:00,900103,14,Antioch,0,0,,1
1898800,8:56:00,8:57:00,900203,15,Antioch,0,0,,1
1898800,9:00:00,9:01:00,900303,16,Antioch,0,0,,1
1898800,9:03:00,9:03:00,903101,17,Antioch,0,0,,1
1898800,9:08:00,9:09:00,903201,18,Antioch,0,0,,1
1898800,9:13:00,9:14:00,903301,19,Antioch,0,0,,1
1898800,9:18:00,9:18:00,903401,20,Antioch,0,0,,1
1898800,9:21:00,9:21:00,903501,21,Antioch,0,0,,1
1898800,9:26:00,9:26:00,903601,23,Antioch,0,0,,1
1898800,9:30:00,9:30:00,903701,24,Antioch,0,0,,1
1898800,9:36:00,9:37:00,903801,25,Antioch,0,0,,1
1898800,9:47:00,9:48:00,908201,26,Antioch,0,0,,1
1898800,9:55:00,9:55:00,908302,27,Antioch,0,0,,1
1754913,8:31:00,8:31:00,907101,0,San Francisco / Antioch,0,0,,1
1754913,8:35:00,8:35:00,906302,1,San Francisco / Antioch,0,0,,1
1754913,8:38:00,8:38:00,906202,2,San Francisco / Antioch,0,0,,1
1754913,8:41:00,8:41:00,906102,3,San Francisco / Antioch,0,0,,1
1754913,8:44:00,8:45:00,901902,4,Antioch,0,0,,1
1754913,8:48:00,8:49:00,901802,5,Antioch,0,0,,1
1754913,8:51:00,8:51:00,901702,6,Antioch,0,0,,1
1754913,8:53:00,8:54:00,901602,7,Antioch,0,0,,1
1754913,8:55:00,8:56:00,901502,8,Antioch,0,0,,1
1754913,8:58:00,8:58:00,901402,9,Antioch,0,0,,1
1754913,8:59:00,9:00:00,901302,10,Antioch,0,0,,1
1754913,9:01:00,9:02:00,901202,11,Antioch,0,0,,1
1754913,9:03:00,9:03:00,901162,12,Antioch,0,0,,1
1754913,9:10:00,9:10:00,901102,13,Antioch,0,0,,1
1754913,9:15:00,9:15:00,900103,14,Antioch,0,0,,1
1754913,9:16:00,9:17:00,900203,15,Antioch,0,0,,1
1754913,9:20:00,9:21:00,900303,16,Antioch,0,0,,1
1754913,9:23:00,9:23:00,903101,17,Antioch,0,0,,1
1754913,9:28:00,9:29:00,903201,18,Antioch,0,0,,1
1754913,9:33:00,9:34:00,903301,19,Antioch,0,0,,1
1754913,9:38:00,9:38:00,903401,20,Antioch,0,0,,1
1754913,9:41:00,9:41:00,903501,21,Antioch,0,0,,1
1754913,9:46:00,9:46:00,903601,23,Antioch,0,0,,1
1754913,9:50:00,9:50:00,903701,24,Antioch,0,0,,1
1754913,9:56:00,9:57:00,903801,25,Antioch,0,0,,1
1754913,10:07:00,10:08:00,908201,26,Antioch,0,0,,1
1754913,10:15:00,10:15:00,908302,27,Antioch,0,0,,1
1771735,8:31:00,8:31:00,907101,0,San Francisco / Antioch,0,0,,1
1771735,8:35:00,8:35:00,906302,1,San Francisco / Antioch,0,0,,1
1771735,8:38:00,8:38:00,906202,2,San Francisco / Antioch,0,0,,1
1771735,8:41:00,8:41:00,906102,3,San Francisco / Antioch,0,0,,1
1771735,8:44:00,8:45:00,901902,4,Antioch,0,0,,1
1771735,8:48:00,8:49:00,901802,5,Antioch,0,0,,1
1771735,8:51:00,8:51:00,901702,6,Antioch,0,0,,1
1771735,8:53:00,8:54:00,901602,7,Antioch,0,0,,1
1771735,8:55:00,8:56:00,901502,8,Antioch,0,0,,1
1771735,8:58:00,8:58:00,901402,9,Antioch,0,0,,1
1771735,8:59:00,9:00:00,901302,10,Antioch,0,0,,1
1771735,9:01:00,9:02:00,901202,11,Antioch,0,0,,1
1771735,9:03:00,9:03:00,901162,12,Antioch,0,0,,1
1771735,9:10:00,9:10:00,901102,13,Antioch,0,0,,1
1771735,9:15:00,9:15:00,900103,14,Antioch,0,0,,1
1771735,9:16:00,9:17:00,900203,15,Antioch,0,0,,1
1771735,9:20:00,9:21:00,900303,16,Antioch,0,0,,1
1771735,9:23:00,9:23:00,903101,17,Antioch,0,0,,1
1771735,9:28:00,9:29:00,903201,18,Antioch,0,0,,1
1771735,9:33:00,9:34:00,903301,19,Antioch,0,0,,1
1771735,9:38:00,9:38:00,903401,20,Antioch,0,0,,1
1771735,9:41:00,9:41:00,903501,21,Antioch,0,0,,1
1771735,9:46:00,9:46:00,903601,23,Antioch,0,0,,1
1771735,9:50:00,9:50:00,903701,24,Antioch,0,0,,1
1771735,9:56:00,9:57:00,903801,25,Antioch,0,0,,1
1771735,10:07:00,10:08:00,908201,26,Antioch,0,0,,1
1771735,10:15:00,10:15:00,908302,27,Antioch,0,0,,1
1898801,8:31:00,8:31:00,907101,0,San Francisco / Antioch,0,0,,1
1898801,8:35:00,8:35:00,906302,1,San Francisco / Antioch,0,0,,1
1898801,8:38:00,8:38:00,906202,2,San Francisco / Antioch,0,0,,1
1898801,8:41:00,8:41:00,906102,3,San Francisco / Antioch,0,0,,1
1898801,8:44:00,8:45:00,901902,4,Antioch,0,0,,1
1898801,8:48:00,8:49:00,901802,5,Antioch,0,0,,1
1898801,8:51:00,8:51:00,901702,6,Antioch,0,0,,1
1898801,8:53:00,8:54:00,901602,7,Antioch,0,0,,1
1898801,8:55:00,8:56:00,901502,8,Antioch,0,0,,1
1898801,8:58:00,8:58:00,901402,9,Antioch,0,0,,1
1898801,8:59:00,9:00:00,901302,10,Antioch,0,0,,1
1898801,9:01:00,9:02:00,901202,11,Antioch,0,0,,1
1898801,9:03:00,9:03:00,901162,12,Antioch,0,0,,1
1898801,9:10:00,9:10:00,901102,13,Antioch,0,0,,1
1898801,9:15:00,9:15:00,900103,14,Antioch,0,0,,1
1898801,9:16:00,9:17:00,900203,15,Antioch,0,0,,1
1898801,9:20:00,9:21:00,900303,16,Antioch,0,0,,1
1898801,9:23:00,9:23:00,903101,17,Antioch,0,0,,1
1898801,9:28:00,9:29:00,903201,18,Antioch,0,0,,1
1898801,9:33:00,9:34:00,903301,19,Antioch,0,0,,1
1898801,9:38:00,9:38:00,903401,20,Antioch,0,0,,1
1898801,9:41:00,9:41:00,903501,21,Antioch,0,0,,1
1898801,9:46:00,9:46:00,903601,23,Antioch,0,0,,1
1898801,9:50:00,9:50:00,903701,24,Antioch,0,0,,1
1898801,9:56:00,9:57:00,903801,25,Antioch,0,0,,1
1898801,10:07:00,10:08:00,908201,26,Antioch,0,0,,1
1898801,10:15:00,10:15:00,908302,27,Antioch,0,0,,1
1771736,8:51:00,8:51:00,907101,0,San Francisco / Antioch,0,0,,1
1771736,8:55:00,8:55:00,906302,1,San Francisco / Antioch,0,0,,1
1771736,8:58:00,8:58:00,906202,2,San Francisco / Antioch,0,0,,1
1771736,9:01:00,9:01:00,906102,3,San Francisco / Antioch,0,0,,1
1771736,9:04:00,9:05:00,901902,4,Antioch,0,0,,1
1771736,9:08:00,9:09:00,901802,5,Antioch,0,0,,1
1771736,9:11:00,9:11:00,901702,6,Antioch,0,0,,1
1771736,9:13:00,9:14:00,901602,7,Antioch,0,0,,1
1771736,9:15:00,9:16:00,901502,8,Antioch,0,0,,1
1771736,9:18:00,9:18:00,901402,9,Antioch,0,0,,1
1771736,9:19:00,9:20:00,901302,10,Antioch,0,0,,1
1771736,9:21:00,9:22:00,901202,11,Antioch,0,0,,1
1771736,9:23:00,9:23:00,901162,12,Antioch,0,0,,1
1771736,9:30:00,9:30:00,901102,13,Antioch,0,0,,1
1771736,9:35:00,9:35:00,900103,14,Antioch,0,0,,1
1771736,9:36:00,9:37:00,900203,15,Antioch,0,0,,1
1771736,9:40:00,9:41:00,900303,16,Antioch,0,0,,1
1771736,9:43:00,9:43:00,903101,17,Antioch,0,0,,1
1771736,9:48:00,9:49:00,903201,18,Antioch,0,0,,1
1771736,9:53:00,9:54:00,903301,19,Antioch,0,0,,1
1771736,9:58:00,9:58:00,903401,20,Antioch,0,0,,1
1771736,10:01:00,10:01:00,903501,21,Antioch,0,0,,1
1771736,10:06:00,10:06:00,903601,23,Antioch,0,0,,1
1771736,10:10:00,10:10:00,903701,24,Antioch,0,0,,1
1771736,10:16:00,10:17:00,903801,25,Antioch,0,0,,1
1771736,10:27:00,10:28:00,908201,26,Antioch,0,0,,1
1771736,10:35:00,10:35:00,908302,27,Antioch,0,0,,1
1754914,8:51:00,8:51:00,907101,0,San Francisco / Antioch,0,0,,1
1754914,8:55:00,8:55:00,906302,1,San Francisco / Antioch,0,0,,1
1754914,8:58:00,8:58:00,906202,2,San Francisco / Antioch,0,0,,1
1754914,9:01:00,9:01:00,906102,3,San Francisco / Antioch,0,0,,1
1754914,9:04:00,9:05:00,901902,4,Antioch,0,0,,1
1754914,9:08:00,9:09:00,901802,5,Antioch,0,0,,1
1754914,9:11:00,9:11:00,901702,6,Antioch,0,0,,1
1754914,9:13:00,9:14:00,901602,7,Antioch,0,0,,1
1754914,9:15:00,9:16:00,901502,8,Antioch,0,0,,1
1754914,9:18:00,9:18:00,901402,9,Antioch,0,0,,1
1754914,9:19:00,9:20:00,901302,10,Antioch,0,0,,1
1754914,9:21:00,9:22:00,901202,11,Antioch,0,0,,1
1754914,9:23:00,9:23:00,901162,12,Antioch,0,0,,1
1754914,9:30:00,9:30:00,901102,13,Antioch,0,0,,1
1754914,9:35:00,9:35:00,900103,14,Antioch,0,0,,1
1754914,9:36:00,9:37:00,900203,15,Antioch,0,0,,1
1754914,9:40:00,9:41:00,900303,16,Antioch,0,0,,1
1754914,9:43:00,9:43:00,903101,17,Antioch,0,0,,1
1754914,9:48:00,9:49:00,903201,18,Antioch,0,0,,1
1754914,9:53:00,9:54:00,903301,19,Antioch,0,0,,1
1754914,9:58:00,9:58:00,903401,20,Antioch,0,0,,1
1754914,10:01:00,10:01:00,903501,21,Antioch,0,0,,1
1754914,10:06:00,10:06:00,903601,23,Antioch,0,0,,1
1754914,10:10:00,10:10:00,903701,24,Antioch,0,0,,1
1754914,10:16:00,10:17:00,903801,25,Antioch,0,0,,1
1754914,10:27:00,10:28:00,908201,26,Antioch,0,0,,1
1754914,10:35:00,10:35:00,908302,27,Antioch,0,0,,1
1898802,8:51:00,8:51:00,907101,0,San Francisco / Antioch,0,0,,1
1898802,8:55:00,8:55:00,906302,1,San Francisco / Antioch,0,0,,1
1898802,8:58:00,8:58:00,906202,2,San Francisco / Antioch,0,0,,1
1898802,9:01:00,9:01:00,906102,3,San Francisco / Antioch,0,0,,1
1898802,9:04:00,9:05:00,901902,4,Antioch,0,0,,1
1898802,9:08:00,9:09:00,901802,5,Antioch,0,0,,1
1898802,9:11:00,9:11:00,901702,6,Antioch,0,0,,1
1898802,9:13:00,9:14:00,901602,7,Antioch,0,0,,1
1898802,9:15:00,9:16:00,901502,8,Antioch,0,0,,1
1898802,9:18:00,9:18:00,901402,9,Antioch,0,0,,1
1898802,9:19:00,9:20:00,901302,10,Antioch,0,0,,1
1898802,9:21:00,9:22:00,901202,11,Antioch,0,0,,1
1898802,9:23:00,9:23:00,901162,12,Antioch,0,0,,1
1898802,9:30:00,9:30:00,901102,13,Antioch,0,0,,1
1898802,9:35:00,9:35:00,900103,14,Antioch,0,0,,1
1898802,9:36:00,9:37:00,900203,15,Antioch,0,0,,1
1898802,9:40:00,9:41:00,900303,16,Antioch,0,0,,1
1898802,9:43:00,9:43:00,903101,17,Antioch,0,0,,1
1898802,9:48:00,9:49:00,903201,18,Antioch,0,0,,1
1898802,9:53:00,9:54:00,903301,19,Antioch,0,0,,1
1898802,9:58:00,9:58:00,903401,20,Antioch,0,0,,1
1898802,10:01:00,10:01:00,903501,21,Antioch,0,0,,1
1898802,10:06:00,10:06:00,903601,23,Antioch,0,0,,1
1898802,10:10:00,10:10:00,903701,24,Antioch,0,0,,1
1898802,10:16:00,10:17:00,903801,25,Antioch,0,0,,1
1898802,10:27:00,10:28:00,908201,26,Antioch,0,0,,1
1898802,10:35:00,10:35:00,908302,27,Antioch,0,0,,1
1853353,9:01:00,9:01:00,907101,0,San Francisco / Antioch,0,0,,1
1853353,9:05:00,9:05:00,906302,1,San Francisco / Antioch,0,0,,1
1853353,9:08:00,9:08:00,906202,2,San Francisco / Antioch,0,0,,1
1853353,9:11:00,9:11:00,906102,3,San Francisco / Antioch,0,0,,1
1853353,9:14:00,9:15:00,901902,4,Antioch,0,0,,1
1853353,9:18:00,9:19:00,901802,5,Antioch,0,0,,1
1853353,9:21:00,9:21:00,901702,6,Antioch,0,0,,1
1853353,9:23:00,9:24:00,901602,7,Antioch,0,0,,1
1853353,9:25:00,9:26:00,901502,8,Antioch,0,0,,1
1853353,9:28:00,9:28:00,901402,9,Antioch,0,0,,1
1853353,9:29:00,9:30:00,901302,10,Antioch,0,0,,1
1853353,9:31:00,9:32:00,901202,11,Antioch,0,0,,1
1853353,9:33:00,9:33:00,901162,12,Antioch,0,0,,1
1853353,9:40:00,9:40:00,901102,13,Antioch,0,0,,1
1853353,9:45:00,9:45:00,900103,14,Antioch,0,0,,1
1853353,9:46:00,9:47:00,900203,15,Antioch,0,0,,1
1853353,9:50:00,9:51:00,900303,16,Antioch,0,0,,1
1853353,9:53:00,9:53:00,903101,17,Antioch,0,0,,1
1853353,9:58:00,9:59:00,903201,18,Antioch,0,0,,1
1853353,10:03:00,10:04:00,903301,19,Antioch,0,0,,1
1853353,10:08:00,10:08:00,903401,20,Antioch,0,0,,1
1853353,10:11:00,10:11:00,903501,21,Antioch,0,0,,1
1853353,10:16:00,10:16:00,903601,23,Antioch,0,0,,1
1853353,10:20:00,10:20:00,903701,24,Antioch,0,0,,1
1853353,10:26:00,10:27:00,903801,25,Antioch,0,0,,1
1853353,10:37:00,10:38:00,908201,26,Antioch,0,0,,1
1853353,10:45:00,10:45:00,908302,27,Antioch,0,0,,1
1860122,9:11:00,9:11:00,907101,0,San Francisco / Antioch,0,0,,1
1860122,9:15:00,9:15:00,906302,1,San Francisco / Antioch,0,0,,1
1860122,9:18:00,9:18:00,906202,2,San Francisco / Antioch,0,0,,1
1860122,9:21:00,9:21:00,906102,3,San Francisco / Antioch,0,0,,1
1860122,9:24:00,9:25:00,901902,4,Antioch,0,0,,1
1860122,9:28:00,9:29:00,901802,5,Antioch,0,0,,1
1860122,9:31:00,9:31:00,901702,6,Antioch,0,0,,1
1860122,9:33:00,9:34:00,901602,7,Antioch,0,0,,1
1860122,9:35:00,9:36:00,901502,8,Antioch,0,0,,1
1860122,9:38:00,9:38:00,901402,9,Antioch,0,0,,1
1860122,9:39:00,9:40:00,901302,10,Antioch,0,0,,1
1860122,9:41:00,9:42:00,901202,11,Antioch,0,0,,1
1860122,9:43:00,9:43:00,901162,12,Antioch,0,0,,1
1860122,9:50:00,9:50:00,901102,13,Antioch,0,0,,1
1860122,9:55:00,9:55:00,900103,14,Antioch,0,0,,1
1860122,9:56:00,9:57:00,900203,15,Antioch,0,0,,1
1860122,10:00:00,10:01:00,900303,16,Antioch,0,0,,1
1860122,10:03:00,10:03:00,903101,17,Antioch,0,0,,1
1860122,10:08:00,10:09:00,903201,18,Antioch,0,0,,1
1860122,10:13:00,10:14:00,903301,19,Antioch,0,0,,1
1860122,10:18:00,10:18:00,903401,20,Antioch,0,0,,1
1860122,10:21:00,10:21:00,903501,21,Antioch,0,0,,1
1860122,10:26:00,10:26:00,903601,23,Antioch,0,0,,1
1860122,10:30:00,10:30:00,903701,24,Antioch,0,0,,1
1860122,10:36:00,10:37:00,903801,25,Antioch,0,0,,1
1860122,10:47:00,10:48:00,908201,26,Antioch,0,0,,1
1860122,10:55:00,10:55:00,908302,27,Antioch,0,0,,1
1771737,9:11:00,9:11:00,907101,0,San Francisco / Antioch,0,0,,1
1771737,9:15:00,9:15:00,906302,1,San Francisco / Antioch,0,0,,1
1771737,9:18:00,9:18:00,906202,2,San Francisco / Antioch,0,0,,1
1771737,9:21:00,9:21:00,906102,3,San Francisco / Antioch,0,0,,1
1771737,9:24:00,9:25:00,901902,4,Antioch,0,0,,1
1771737,9:28:00,9:29:00,901802,5,Antioch,0,0,,1
1771737,9:31:00,9:31:00,901702,6,Antioch,0,0,,1
1771737,9:33:00,9:34:00,901602,7,Antioch,0,0,,1
1771737,9:35:00,9:36:00,901502,8,Antioch,0,0,,1
1771737,9:38:00,9:38:00,901402,9,Antioch,0,0,,1
1771737,9:39:00,9:40:00,901302,10,Antioch,0,0,,1
1771737,9:41:00,9:42:00,901202,11,Antioch,0,0,,1
1771737,9:43:00,9:43:00,901162,12,Antioch,0,0,,1
1771737,9:50:00,9:50:00,901102,13,Antioch,0,0,,1
1771737,9:55:00,9:55:00,900103,14,Antioch,0,0,,1
1771737,9:56:00,9:57:00,900203,15,Antioch,0,0,,1
1771737,10:00:00,10:01:00,900303,16,Antioch,0,0,,1
1771737,10:03:00,10:03:00,903101,17,Antioch,0,0,,1
1771737,10:08:00,10:09:00,903201,18,Antioch,0,0,,1
1771737,10:13:00,10:14:00,903301,19,Antioch,0,0,,1
1771737,10:18:00,10:18:00,903401,20,Antioch,0,0,,1
1771737,10:21:00,10:21:00,903501,21,Antioch,0,0,,1
1771737,10:26:00,10:26:00,903601,23,Antioch,0,0,,1
1771737,10:30:00,10:30:00,903701,24,Antioch,0,0,,1
1771737,10:36:00,10:37:00,903801,25,Antioch,0,0,,1
1771737,10:47:00,10:48:00,908201,26,Antioch,0,0,,1
1771737,10:55:00,10:55:00,908302,27,Antioch,0,0,,1
1759594,9:11:00,9:11:00,907101,0,San Francisco / Antioch,0,0,,1
1759594,9:15:00,9:15:00,906302,1,San Francisco / Antioch,0,0,,1
1759594,9:18:00,9:18:00,906202,2,San Francisco / Antioch,0,0,,1
1759594,9:21:00,9:21:00,906102,3,San Francisco / Antioch,0,0,,1
1759594,9:24:00,9:25:00,901902,4,Antioch,0,0,,1
1759594,9:28:00,9:29:00,901802,5,Antioch,0,0,,1
1759594,9:31:00,9:31:00,901702,6,Antioch,0,0,,1
1759594,9:33:00,9:34:00,901602,7,Antioch,0,0,,1
1759594,9:35:00,9:36:00,901502,8,Antioch,0,0,,1
1759594,9:38:00,9:38:00,901402,9,Antioch,0,0,,1
1759594,9:39:00,9:40:00,901302,10,Antioch,0,0,,1
1759594,9:41:00,9:42:00,901202,11,Antioch,0,0,,1
1759594,9:43:00,9:43:00,901162,12,Antioch,0,0,,1
1759594,9:50:00,9:50:00,901102,13,Antioch,0,0,,1
1759594,9:55:00,9:55:00,900103,14,Antioch,0,0,,1
